vendor_name,surface_id,surface_name,feature_id,feature_name,priority,recommended_resolution,notes
OpenClaw,openclaw-mcp-server,OpenClaw MCP server,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenClaw,openclaw-mcp-server,OpenClaw MCP server,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenClaw,openclaw-mcp-server,OpenClaw MCP server,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenClaw,openclaw-mcp-server,OpenClaw MCP server,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-build-cli,Grok Build CLI/TUI,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
xAI,grok-bot-cloud,Grok Bot cloud,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
NanoClaw,nanoclaw-agent,NanoClaw agent,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Moonshot AI,kimi-code-cli,Kimi Code CLI,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Moonshot AI,kimi-code-cli,Kimi Code CLI,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Moonshot AI,kimi-code-cli,Kimi Code CLI,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Moonshot AI,kimi-code-cli,Kimi Code CLI,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
